market,date,trade_price,acc_trade_volume_24h,acc_trade_price_24h,opening_price,high_price,low_price
KRW-BTC,2023-09-01,35350000.0,5520.94616028,195425846296.82272,35502000.0,35695000.0,35000000.0
KRW-ETH,2023-09-02,2227000.0,6907.10929356,15400810802.25993,2233000.0,2246000.0,2216000.0
KRW-BTC,2023-09-02,35204000.0,6333.54306521,223346529895.45364,35350000.0,35570000.0,35006000.0
KRW-BTC,2023-09-03,35308000.0,2810.79936801,99038833087.72752,35204000.0,35444000.0,35105000.0
KRW-ETH,2023-09-03,2225000.0,3739.18000339,8318309200.50679,2227000.0,2239000.0,2216000.0
KRW-ETH,2023-09-04,2211000.0,5602.36360002,12400718059.9983,2226000.0,2229000.0,2200000.0
KRW-BTC,2023-09-04,35011000.0,3280.50767726,115260695491.68639,35312000.0,35350000.0,34863000.0
KRW-ETH,2023-09-05,2220000.0,6349.17011364,14050582585.10994,2212000.0,2244000.0,2190000.0
KRW-BTC,2023-09-05,35056000.0,3025.89362339,105913788655.05017,35035000.0,35207000.0,34791000.0
KRW-ETH,2023-09-06,2220000.0,5685.82639271,12637585211.36144,2222000.0,2285000.0,2200000.0
KRW-BTC,2023-09-06,35029000.0,2111.49981419,73930132719.30736,35054000.0,35310000.0,34730000.0
KRW-ETH,2023-09-07,2238000.0,6196.76061625,13792550819.98256,2222000.0,2251000.0,2212000.0
KRW-BTC,2023-09-07,35615000.0,1985.80007621,70004865290.15189,35025000.0,35864000.0,34903000.0
KRW-ETH,2023-09-08,2227000.0,5286.28240101,11775411131.10475,2237000.0,2245000.0,2201000.0
KRW-BTC,2023-09-08,35295000.0,2600.36718222,92224176186.92474,35644000.0,35823000.0,35020000.0
KRW-BTC,2023-09-09,35280000.0,1238.27863378,43632447689.66779,35295000.0,35314000.0,35150000.0
KRW-ETH,2023-09-09,2227000.0,1909.028127,4248510499.41062,2228000.0,2231000.0,2218000.0
KRW-BTC,2023-09-10,35196000.0,1767.33268683,62283181152.08193,35280000.0,35450000.0,35030000.0
KRW-ETH,2023-09-10,2205000.0,4430.74710411,9809066804.40808,2228000.0,2229000.0,2192000.0
KRW-ETH,2023-09-11,2117000.0,13922.14735187,29971553661.79598,2205000.0,2205000.0,2100000.0
KRW-BTC,2023-09-11,34327000.0,3912.70930088,135719060328.41837,35196000.0,35256000.0,34100000.0
KRW-BTC,2023-09-12,35077000.0,4685.11366878,164963399198.21454,34330000.0,35861000.0,34286000.0
KRW-ETH,2023-09-12,2161000.0,9429.84549733,20364730491.88921,2117000.0,2200000.0,2113000.0
KRW-BTC,2023-09-13,35497000.0,3451.70002962,122085333753.20032,35076000.0,35749000.0,35000000.0
KRW-ETH,2023-09-13,2177000.0,7085.961545,15364007524.84293,2161000.0,2190000.0,2150000.0
KRW-BTC,2023-09-14,35889000.0,3742.61235483,134018691888.46857,35499000.0,36310000.0,35408000.0
KRW-ETH,2023-09-14,2197000.0,8069.59226178,17759890313.07642,2177000.0,2223000.0,2175000.0
KRW-BTC,2023-09-15,35928000.0,3336.88755512,119726592404.3971,35873000.0,36193000.0,35547000.0
KRW-ETH,2023-09-15,2215000.0,7022.22991005,15494045731.12432,2197000.0,2233000.0,2186000.0
KRW-BTC,2023-09-16,35938000.0,2192.88512486,78755069542.96677,35907000.0,36051000.0,35800000.0
KRW-ETH,2023-09-16,2215000.0,4623.75862002,10241851273.35356,2215000.0,2227000.0,2208000.0
KRW-BTC,2023-09-17,35758000.0,2014.74409253,72102028928.87737,35939000.0,35996000.0,35650000.0
KRW-ETH,2023-09-17,2187000.0,3693.71801142,8113241895.0174,2215000.0,2215000.0,2182000.0
KRW-BTC,2023-09-18,36000000.0,3943.4175099,142795320939.77386,35758000.0,36801000.0,35658000.0
KRW-ETH,2023-09-18,2200000.0,9680.42187766,21387600547.83918,2188000.0,2242000.0,2170000.0
KRW-BTC,2023-09-19,36500000.0,3097.74850512,112443927907.9183,36000000.0,36820000.0,35750000.0
KRW-ETH,2023-09-19,2205000.0,7059.36743428,15556070654.84847,2200000.0,2227000.0,2183000.0
KRW-BTC,2023-09-20,36501000.0,2853.88170307,104079064569.80432,36509000.0,36743000.0,36150000.0
KRW-ETH,2023-09-20,2185000.0,9245.59533712,20282756042.65265,2205000.0,2214000.0,2166000.0
KRW-BTC,2023-09-21,36012000.0,3438.83869913,124717307648.65225,36502000.0,36659000.0,35818000.0
KRW-ETH,2023-09-21,2146000.0,9363.54786053,20313393730.36888,2185000.0,2197000.0,2130000.0
KRW-BTC,2023-09-22,35952000.0,2075.65459659,74758845753.72214,35989000.0,36129000.0,35900000.0
KRW-ETH,2023-09-22,2158000.0,4711.55265038,10155472623.35448,2148000.0,2165000.0,2140000.0
KRW-ETH,2023-09-23,2158000.0,2464.08351452,5313279067.78274,2157000.0,2162000.0,2151000.0
KRW-BTC,2023-09-23,35960000.0,999.55399584,35937760415.94626,35964000.0,36019000.0,35901000.0
KRW-BTC,2023-09-24,35534000.0,1635.89364001,58720732365.10599,35951000.0,36100000.0,35500000.0
KRW-ETH,2023-09-24,2137000.0,4256.95000112,9159824335.57397,2158000.0,2164000.0,2131000.0
KRW-ETH,2023-09-25,2141000.0,7290.94258798,15550798805.1503,2139000.0,2158000.0,2115000.0
KRW-BTC,2023-09-25,35491000.0,2877.48269704,101819900456.16415,35530000.0,35701000.0,35176000.0
KRW-ETH,2023-09-26,2161000.0,6260.72166095,13493352796.95734,2141000.0,2169000.0,2139000.0
KRW-BTC,2023-09-26,35566000.0,2209.87507796,78730861954.60088,35497000.0,35805000.0,35428000.0
KRW-ETH,2023-09-27,2181000.0,9964.15053052,21798444404.85844,2163000.0,2220000.0,2160000.0
KRW-BTC,2023-09-27,35982000.0,3281.14651657,118005398840.43835,35566000.0,36485000.0,35560000.0
KRW-ETH,2023-09-28,2241000.0,11132.04483823,24765704167.93085,2181000.0,2260000.0,2181000.0
KRW-BTC,2023-09-28,36596000.0,2834.06267564,103097051929.53302,35979000.0,36999000.0,35933000.0
KRW-BTC,2023-09-29,36444000.0,1841.58706365,67355567372.47279,36596000.0,36868000.0,36260000.0
KRW-ETH,2023-09-29,2256000.0,10905.0472871,24674896598.25821,2240000.0,2290000.0,2235000.0
KRW-ETH,2023-09-30,2267000.0,5502.60656591,12511316670.70376,2256000.0,2296000.0,2255000.0
KRW-BTC,2023-09-30,36600000.0,1372.41615254,50218206635.28963,36444000.0,36740000.0,36404000.0
KRW-BTC,2023-10-01,37789000.0,2733.22252426,101274287532.81406,36614000.0,37817000.0,36555000.0
KRW-ETH,2023-10-01,2340000.0,8769.47725934,20189142630.55746,2267000.0,2355000.0,2264000.0
KRW-ETH,2023-10-02,2258000.0,16781.44482815,38711791910.20768,2340000.0,2359000.0,2235000.0
KRW-BTC,2023-10-02,37424000.0,4894.78634431,186313583118.01462,37788000.0,38720000.0,37200000.0
KRW-BTC,2023-10-03,37197000.0,2600.08235706,97326904656.77483,37424000.0,37791000.0,37012000.0
KRW-ETH,2023-10-03,2247000.0,9754.7788017,22037891772.7946,2260000.0,2284000.0,2236000.0
KRW-BTC,2023-10-04,37595000.0,2387.11196686,89233400444.09496,37198000.0,37740000.0,37036000.0
KRW-ETH,2023-10-04,2232000.0,8299.55898977,18530095309.81042,2247000.0,2253000.0,2216000.0
KRW-BTC,2023-10-05,37258000.0,2329.61562457,87537921532.34395,37592000.0,38096000.0,37240000.0
KRW-ETH,2023-10-05,2191000.0,9031.0849183,19995039576.46407,2228000.0,2243000.0,2190000.0
KRW-ETH,2023-10-06,2228000.0,6999.20251086,15504403406.68843,2192000.0,2244000.0,2191000.0
KRW-BTC,2023-10-06,37798000.0,2400.327927,90184643588.37437,37258000.0,38124000.0,37050000.0
KRW-ETH,2023-10-07,2218000.0,3218.42453002,7157332415.5173,2228000.0,2234000.0,2213000.0
KRW-BTC,2023-10-07,37902000.0,1006.0876418,38115140031.55202,37798000.0,37997000.0,37725000.0
KRW-ETH,2023-10-08,2216000.0,4949.39718585,10954144384.38422,2218000.0,2228000.0,2198000.0
KRW-BTC,2023-10-08,37929000.0,1880.64238934,71305648926.66829,37902000.0,38109000.0,37587000.0
KRW-BTC,2023-10-09,37595000.0,3186.87540521,119979036669.32654,37929000.0,38047000.0,37237000.0
KRW-ETH,2023-10-09,2155000.0,10820.526698,23530626248.5689,2218000.0,2226000.0,2121000.0
KRW-ETH,2023-10-10,2138000.0,7826.16836224,16839586824.19786,2155000.0,2174000.0,2121000.0
KRW-BTC,2023-10-10,37336000.0,2088.59646744,78432728980.09937,37595000.0,37810000.0,37262000.0
KRW-ETH,2023-10-11,2140000.0,8038.53737358,17116561834.72838,2138000.0,2149000.0,2113000.0
KRW-BTC,2023-10-11,36671000.0,3302.24816453,121703714693.16171,37323000.0,37403000.0,36291000.0
KRW-BTC,2023-10-12,36750000.0,1763.26549608,64503382510.69762,36671000.0,36880000.0,36408000.0
KRW-ETH,2023-10-12,2115000.0,9380.70654373,19822414596.09143,2140000.0,2140000.0,2087000.0
KRW-ETH,2023-10-13,2134000.0,5640.03949515,12000056153.44133,2115000.0,2159000.0,2111000.0
KRW-BTC,2023-10-13,36968000.0,1756.99023804,64841512795.1982,36750000.0,37193000.0,36724000.0
KRW-ETH,2023-10-14,2131000.0,4496.12488795,9591498228.41915,2134000.0,2143000.0,2126000.0
KRW-BTC,2023-10-14,36790000.0,1222.06533918,45151269085.55234,36968000.0,37156000.0,36700000.0
KRW-BTC,2023-10-15,37086000.0,1648.56771035,60732500501.17132,36790000.0,37189000.0,36659000.0
KRW-ETH,2023-10-15,2127000.0,4487.44237392,9550897816.93704,2130000.0,2140000.0,2120000.0
KRW-ETH,2023-10-16,2172000.0,18989.86842281,41119301558.8533,2128000.0,2223000.0,2122000.0
KRW-BTC,2023-10-16,38697000.0,9125.6095245,351913585145.2934,37087000.0,40700000.0,37000000.0
KRW-BTC,2023-10-17,38652000.0,3189.76773803,123061894306.7804,38686000.0,38947000.0,38156000.0
KRW-ETH,2023-10-17,2129000.0,9961.08587977,21411404038.82505,2172000.0,2176000.0,2121000.0
KRW-ETH,2023-10-18,2138000.0,9499.66588597,20355093791.83543,2129000.0,2160000.0,2127000.0
KRW-BTC,2023-10-18,38710000.0,2698.75413038,104730562417.98697,38652000.0,39380000.0,38479000.0
KRW-BTC,2023-10-19,39000000.0,4211.27040526,163821734881.29224,38672000.0,39250000.0,38550000.0
KRW-ETH,2023-10-19,2129000.0,10174.85389173,21614565279.8333,2138000.0,2147000.0,2112000.0
KRW-BTC,2023-10-20,40250000.0,6455.83376435,257642978882.06818,39000000.0,40700000.0,38820000.0
KRW-ETH,2023-10-20,2176000.0,17053.87360505,36936920514.42158,2129000.0,2200000.0,2120000.0
KRW-BTC,2023-10-21,40400000.0,2554.62807083,103001454706.26799,40250000.0,40745000.0,39975000.0
KRW-ETH,2023-10-21,2199000.0,8301.46600465,18124799868.17502,2176000.0,2212000.0,2159000.0
KRW-BTC,2023-10-22,40354000.0,2733.23876209,110397968587.46605,40406000.0,40736000.0,40117000.0
KRW-ETH,2023-10-22,2236000.0,9290.55790941,20530488107.65891,2199000.0,2244000.0,2192000.0
KRW-BTC,2023-10-23,44179000.0,11111.91639708,470736919769.6222,40354000.0,45165000.0,40307000.0
KRW-ETH,2023-10-23,2361000.0,27468.50654502,63133494147.5802,2235000.0,2395000.0,2234000.0
KRW-BTC,2023-10-24,45599000.0,17112.17695256,783556734920.041,44179000.0,47459000.0,43820000.0
KRW-ETH,2023-10-24,2399000.0,48659.14722108,117939789063.23071,2361000.0,2484000.0,2345000.0
KRW-BTC,2023-10-25,46484000.0,7593.96895691,352246450482.9208,45593000.0,47355000.0,45556000.0
KRW-ETH,2023-10-25,2409000.0,17865.28744952,43141820429.58078,2399000.0,2447000.0,2383000.0
KRW-BTC,2023-10-26,46141000.0,6702.74205085,310796638877.9707,46485000.0,47093000.0,45631000.0
KRW-ETH,2023-10-26,2435000.0,30777.2640978,75411760250.79918,2410000.0,2516000.0,2388000.0
KRW-BTC,2023-10-27,45980000.0,3075.95792102,141262434266.94745,46140000.0,46205000.0,45450000.0
KRW-ETH,2023-10-27,2415000.0,10774.59664338,25974051640.2057,2436000.0,2441000.0,2373000.0
KRW-ETH,2023-10-28,2418000.0,7480.99899374,18169549959.65607,2415000.0,2446000.0,2411000.0
KRW-BTC,2023-10-28,46314000.0,2191.55682092,101583770481.7882,45980000.0,46780000.0,45955000.0
KRW-BTC,2023-10-29,46825000.0,2408.99526887,112427935158.90607,46316000.0,47028000.0,46285000.0
KRW-ETH,2023-10-29,2436000.0,7430.91380487,18063199382.418,2417000.0,2450000.0,2406000.0
KRW-BTC,2023-10-30,46732000.0,4138.81726801,193672784728.4677,46825000.0,47215000.0,46417000.0
KRW-ETH,2023-10-30,2450000.0,13478.32477918,33039741783.41948,2436000.0,2477000.0,2420000.0
KRW-BTC,2023-10-31,47030000.0,4120.3851524,192294569663.80377,46734000.0,47050000.0,46302000.0
KRW-ETH,2023-10-31,2464000.0,14574.68334448,35640523107.24779,2450000.0,2465000.0,2420000.0
KRW-ETH,2023-11-01,2504000.0,20122.66665763,49802624189.48707,2465000.0,2515000.0,2440000.0
KRW-BTC,2023-11-01,48079000.0,6327.33174114,299411220288.5296,47030000.0,48165000.0,46720000.0
KRW-ETH,2023-11-02,2447000.0,21396.94765181,53156934234.83552,2503000.0,2543000.0,2431000.0
KRW-BTC,2023-11-02,47516000.0,5972.0703977,285475840328.6736,48100000.0,48661000.0,46732000.0
KRW-BTC,2023-11-03,46676000.0,4936.17064119,230047830133.99362,47524000.0,47524000.0,46203000.0
KRW-ETH,2023-11-03,2465000.0,16119.05250071,39138005557.92379,2450000.0,2466000.0,2405000.0
KRW-BTC,2023-11-04,47050000.0,2806.91856547,131307809038.2666,46675000.0,47246000.0,46473000.0
KRW-ETH,2023-11-04,2489000.0,10745.49912624,26578812972.62308,2465000.0,2507000.0,2454000.0
KRW-ETH,2023-11-05,2541000.0,20156.45084589,50998968560.73598,2490000.0,2564000.0,2480000.0
KRW-BTC,2023-11-05,47056000.0,3392.8399816,159997546547.1882,47052000.0,47500000.0,46670000.0
KRW-ETH,2023-11-06,2536000.0,16088.29720154,40716137857.94618,2541000.0,2555000.0,2499000.0
KRW-BTC,2023-11-06,46781000.0,3504.69710331,164129100581.59018,47056000.0,47197000.0,46471000.0
KRW-ETH,2023-11-07,2524000.0,14516.09523972,36576203122.56453,2540000.0,2545000.0,2489000.0
KRW-BTC,2023-11-07,47301000.0,3939.2516709,184409450823.21826,46781000.0,47696000.0,46300000.0
KRW-ETH,2023-11-08,2518000.0,11367.46446311,28598478731.92906,2524000.0,2530000.0,2502000.0
KRW-BTC,2023-11-08,47458000.0,2949.25778949,139385505114.5386,47301000.0,47900000.0,46927000.0
KRW-ETH,2023-11-09,2855000.0,89935.54953643,240475254393.8201,2518000.0,2868000.0,2513000.0
KRW-BTC,2023-11-09,49400000.0,11141.9610064,546010947959.2891,47457000.0,50278000.0,47401000.0
KRW-BTC,2023-11-10,50030000.0,6043.14362454,299708542656.05597,49400000.0,50215000.0,48759000.0
KRW-ETH,2023-11-10,2792000.0,56254.72441588,158892912404.14462,2855000.0,2875000.0,2781000.0
KRW-ETH,2023-11-11,2748000.0,23809.43564358,65627597466.7676,2791000.0,2799000.0,2725000.0
KRW-BTC,2023-11-11,49629000.0,3533.85638572,175349322990.9461,50030000.0,50100000.0,49230000.0
KRW-BTC,2023-11-12,49418000.0,3274.7534793,161934761242.51166,49629000.0,49929000.0,49141000.0
KRW-ETH,2023-11-12,2724000.0,15305.19836546,41786860794.50963,2748000.0,2752000.0,2702000.0
KRW-BTC,2023-11-13,49154000.0,3616.16847856,178810971819.30255,49418000.0,49803000.0,49000000.0
KRW-ETH,2023-11-13,2767000.0,38650.4893523,107257038311.57425,2725000.0,2841000.0,2717000.0
KRW-BTC,2023-11-14,47969000.0,5902.63410005,288080691020.0241,49151000.0,49633000.0,47524000.0
KRW-ETH,2023-11-14,2673000.0,30538.2291856,83499507921.75075,2765000.0,2784000.0,2653000.0
KRW-ETH,2023-11-15,2746000.0,27310.33132117,73185653185.68709,2673000.0,2749000.0,2612000.0
KRW-BTC,2023-11-15,50457000.0,6306.63752813,306665869019.82623,47969000.0,50552000.0,47018000.0
KRW-BTC,2023-11-16,48868000.0,5432.88965934,269149850359.8781,50463000.0,50652000.0,48115000.0
KRW-ETH,2023-11-16,2654000.0,43574.26050616,118969071273.31854,2745000.0,2802000.0,2620000.0
KRW-BTC,2023-11-17,49390000.0,3480.16145402,170567582593.56808,48878000.0,49501000.0,48552000.0
KRW-ETH,2023-11-17,2650000.0,20373.50821536,53805105103.52268,2654000.0,2677000.0,2587000.0
KRW-BTC,2023-11-18,49165000.0,1849.64117899,90867746691.93956,49390000.0,49507000.0,48862000.0
KRW-ETH,2023-11-18,2638000.0,10428.16621738,27319048757.65498,2650000.0,2651000.0,2588000.0
KRW-BTC,2023-11-19,49800000.0,2013.89896514,99286328889.46626,49190000.0,49999000.0,49000000.0
KRW-ETH,2023-11-19,2680000.0,10513.86465412,27785893270.24223,2639000.0,2688000.0,2618000.0
KRW-BTC,2023-11-20,50170000.0,3173.09186779,158066390992.00266,49800000.0,50305000.0,49283000.0
KRW-ETH,2023-11-20,2708000.0,16939.08492044,45735258731.63362,2680000.0,2747000.0,2661000.0
KRW-BTC,2023-11-21,48510000.0,5154.0749487,255668303594.71704,50170000.0,50389000.0,48510000.0
KRW-ETH,2023-11-21,2620000.0,22890.56276139,61187988275.03368,2708000.0,2720000.0,2620000.0
KRW-BTC,2023-11-22,50042000.0,4203.05718026,207585606679.1641,48521000.0,50499000.0,48391000.0
KRW-ETH,2023-11-22,2761000.0,22918.35349663,62366076716.9616,2621000.0,2790000.0,2618000.0
KRW-BTC,2023-11-23,49929000.0,2375.37097906,118658022255.89616,50050000.0,50253000.0,49500000.0
KRW-ETH,2023-11-23,2761000.0,15741.35935334,43459431061.59199,2761000.0,2790000.0,2730000.0
KRW-ETH,2023-11-24,2790000.0,21099.34124927,59177619236.15726,2762000.0,2848000.0,2756000.0
KRW-BTC,2023-11-24,50601000.0,3684.13103632,186303047671.0546,49936000.0,51323000.0,49888000.0
KRW-BTC,2023-11-25,50533000.0,1735.64159119,87821072936.28871,50606000.0,50802000.0,50307000.0
KRW-ETH,2023-11-25,2785000.0,11020.3006189,30751600144.52614,2790000.0,2807000.0,2765000.0
KRW-BTC,2023-11-26,50210000.0,1931.40729605,97182147445.94131,50533000.0,50610000.0,50019000.0
KRW-ETH,2023-11-26,2768000.0,11851.31085043,32908579791.4613,2785000.0,2801000.0,2746000.0
KRW-BTC,2023-11-27,50275000.0,2967.23413174,148203533801.63138,50210000.0,50446000.0,49500000.0
KRW-ETH,2023-11-27,2738000.0,17215.119901,47016040612.94566,2768000.0,2780000.0,2690000.0
KRW-BTC,2023-11-28,50576000.0,3070.18580271,154384605619.8331,50274000.0,51095000.0,49550000.0
KRW-ETH,2023-11-28,2740000.0,13528.30248369,36907660315.25005,2738000.0,2770000.0,2688000.0
KRW-BTC,2023-11-29,50720000.0,2831.02552019,143915341326.90656,50576000.0,51250000.0,50419000.0
KRW-ETH,2023-11-29,2718000.0,12351.50622653,33858708498.23188,2738000.0,2770000.0,2711000.0
KRW-ETH,2023-11-30,2750000.0,9822.63848335,26789121554.55258,2718000.0,2753000.0,2705000.0
KRW-BTC,2023-11-30,50586000.0,2773.4807392,140498847764.6817,50720000.0,50963000.0,50445000.0
KRW-BTC,2023-12-01,51709000.0,4022.03933345,206684690132.80362,50601000.0,52000000.0,50500000.0
KRW-ETH,2023-12-01,2794000.0,19739.32963453,55210937095.19525,2752000.0,2820000.0,2743000.0
KRW-BTC,2023-12-02,52603000.0,2689.11690841,139928155615.26788,51710000.0,52833000.0,51645000.0
KRW-ETH,2023-12-02,2886000.0,16806.42410297,47656291886.26678,2792000.0,2894000.0,2791000.0
KRW-BTC,2023-12-03,53700000.0,3551.85450167,188420442100.16516,52615000.0,53864000.0,52531000.0
KRW-ETH,2023-12-03,2942000.0,16728.34967595,48571043091.14733,2886000.0,2962000.0,2874000.0
KRW-ETH,2023-12-04,3037000.0,48072.97174081,144480930180.70935,2942000.0,3055000.0,2942000.0
KRW-BTC,2023-12-04,56920000.0,11395.02751964,634928029492.8329,53761000.0,57337000.0,53690000.0
KRW-BTC,2023-12-05,60227000.0,9996.25271209,580788211507.9005,56922000.0,60769000.0,56000000.0
KRW-ETH,2023-12-05,3137000.0,38533.43281853,117725343836.48042,3037000.0,3146000.0,2962000.0
KRW-ETH,2023-12-06,3081000.0,37796.18709323,117998050809.78326,3136000.0,3163000.0,3071000.0
KRW-BTC,2023-12-06,60314000.0,8840.70990951,533639805638.3533,60230000.0,61312000.0,59572000.0
KRW-BTC,2023-12-07,59250000.0,8318.92475677,496929423027.319,60295000.0,60958000.0,58555000.0
KRW-ETH,2023-12-07,3227000.0,43637.37366543,137251172997.31754,3081000.0,3260000.0,3043000.0
KRW-BTC,2023-12-08,60142000.0,5252.13320218,312888965810.0667,59237000.0,60753000.0,58750000.0
KRW-ETH,2023-12-08,3215000.0,36337.91703626,117290173014.72057,3227000.0,3274000.0,3199000.0
KRW-ETH,2023-12-09,3218000.0,24027.37073979,77501685495.75601,3215000.0,3268000.0,3200000.0
KRW-BTC,2023-12-09,60082000.0,3528.90759303,212176303316.26273,60148000.0,60395000.0,59680000.0
KRW-ETH,2023-12-10,3213000.0,16339.27125901,52490626244.68115,3215000.0,3243000.0,3174000.0
KRW-BTC,2023-12-10,59835000.0,2575.29471124,154503668158.04605,60082000.0,60277000.0,59563000.0
KRW-ETH,2023-12-11,3073000.0,42430.05486636,130810594135.38252,3213000.0,3221000.0,2980000.0
KRW-BTC,2023-12-11,56950000.0,11981.70048829,690921164445.8722,59834000.0,59918000.0,55460000.0
KRW-ETH,2023-12-12,3061000.0,25375.19812794,77795218021.62102,3073000.0,3115000.0,3011000.0
KRW-BTC,2023-12-12,57605000.0,8005.13993037,461428661644.5635,56950000.0,58780000.0,56654000.0
KRW-ETH,2023-12-13,3114000.0,22851.65969833,69860564864.29575,3060000.0,3150000.0,2988000.0
KRW-BTC,2023-12-13,59056000.0,5623.2041578,326097648745.7368,57605000.0,59924000.0,56500000.0
KRW-ETH,2023-12-14,3159000.0,20862.32700603,65337749641.86981,3113000.0,3190000.0,3088000.0
KRW-BTC,2023-12-14,58735000.0,4548.14813078,267479933082.30008,59056000.0,59500000.0,58002000.0
KRW-BTC,2023-12-15,58028000.0,3771.61724969,220131142067.4275,58727000.0,58973000.0,57632000.0
KRW-ETH,2023-12-15,3073000.0,16753.72629495,52076667933.33604,3160000.0,3165000.0,3070000.0
KRW-BTC,2023-12-16,57935000.0,2546.60255462,147866504293.10175,58020000.0,58562000.0,57574000.0
KRW-ETH,2023-12-16,3056000.0,10617.71712305,32703365010.16991,3072000.0,3109000.0,3050000.0
KRW-ETH,2023-12-17,3013000.0,11598.77484088,35254570658.57737,3056000.0,3069000.0,3011000.0
KRW-BTC,2023-12-17,56710000.0,3121.98161119,179292490567.81885,57928000.0,58017000.0,56700000.0
KRW-ETH,2023-12-18,3024000.0,31802.98881981,94022619722.89583,3013000.0,3033000.0,2885000.0
KRW-BTC,2023-12-18,58130000.0,9358.51829274,526899459317.0283,56710000.0,58184000.0,55002000.0
KRW-BTC,2023-12-19,57845000.0,4742.2058516,276210220545.6467,58099000.0,58944000.0,57260000.0
KRW-ETH,2023-12-19,2979000.0,22119.98963222,66616394475.68272,3024000.0,3066000.0,2900000.0
KRW-ETH,2023-12-20,2991000.0,27682.32100148,83198081232.42871,2980000.0,3068000.0,2944000.0
KRW-BTC,2023-12-20,59351000.0,6248.37736262,367164134039.18427,57840000.0,59873000.0,57580000.0
KRW-BTC,2023-12-21,59479000.0,4490.29798433,267069048287.66504,59350000.0,60000000.0,58924000.0
KRW-ETH,2023-12-21,3037000.0,26712.19581689,80929834316.70222,2991000.0,3092000.0,2971000.0
KRW-ETH,2023-12-22,3150000.0,52791.28227638,164643992257.8496,3037000.0,3189000.0,3029000.0
KRW-BTC,2023-12-22,59532000.0,4790.38513967,285751504134.6063,59479000.0,60419000.0,59094000.0
